time,commanded_linear,commanded_angular,x_actual,y_actual,theta_actual,v_actual,omega_actual
0.971937894821167,0.3,0,0.12735104271728406,-2.519218275014681e-05,-0.00015560366459367296,0.30004270483215184,-0.0003409460600732176
0.9768576622009277,0.3,0,0.12735104271728406,-2.519218275014681e-05,-0.00015560366459367296,0.30004270483215184,-0.0003409460600732176
0.9878835678100586,0.3,0,0.14743044518344425,-2.8572553288257343e-05,-0.0001738037162579518,0.2996009560621587,-0.0002609730772592888
0.9939885139465332,0.3,0,0.14743044518344425,-2.8572553288257343e-05,-0.0001738037162579518,0.2996009560621587,-0.0002609730772592888
1.0026969909667969,0.3,0,0.14743044518344425,-2.8572553288257343e-05,-0.0001738037162579518,0.2996009560621587,-0.0002609730772592888
1.0333824157714844,0.3,0,0.1573216711166402,-3.029236798046816e-05,-0.0001752343636176104,0.2997319449876407,-0.00014259767675960618
1.039473056793213,0.3,0,0.1573216711166402,-3.029236798046816e-05,-0.0001752343636176104,0.2997319449876407,-0.00014259767675960618
1.0460989475250244,0.3,0,0.16721474425848987,-3.202242185130064e-05,-0.00018158075811034195,0.2998238531301264,-0.0002604892682227243
1.0527615547180176,0.3,0,0.16721474425848987,-3.202242185130064e-05,-0.00018158075811034195,0.2998238531301264,-0.0002604892682227243
1.0610945224761963,0.3,0,0.16721474425848987,-3.202242185130064e-05,-0.00018158075811034195,0.2998238531301264,-0.0002604892682227243
1.0703136920928955,0.3,0,0.16721474425848987,-3.202242185130064e-05,-0.00018158075811034195,0.2998238531301264,-0.0002604892682227243
1.081294298171997,0.3,0,0.16721474425848987,-3.202242185130064e-05,-0.00018158075811034195,0.2998238531301264,-0.0002604892682227243
1.0894906520843506,0.3,0,0.1774109435766554,-3.389761319824359e-05,-0.00019254004425403308,0.2999373855409873,-0.000354487864618201
1.12424898147583,0.3,0,0.1774109435766554,-3.389761319824359e-05,-0.00019254004425403308,0.2999373855409873,-0.000354487864618201
1.1279664039611816,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1327564716339111,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1379075050354004,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1458332538604736,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1539828777313232,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1614067554473877,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1685426235198975,0.3,0,0.18731053039966492,-3.5891999043980524e-05,-0.00020154822145752394,0.3000386959268393,-0.00022209878589963741
1.1762306690216064,0.3,0,0.20742058823334275,-4.0152458927266514e-05,-0.00021975433680049782,0.30027377014093287,-0.00026574386019751427
1.1846888065338135,0.3,0,0.20742058823334275,-4.0152458927266514e-05,-0.00021975433680049782,0.30027377014093287,-0.00026574386019751427
1.2150187492370605,0.3,0,0.20742058823334275,-4.0152458927266514e-05,-0.00021975433680049782,0.30027377014093287,-0.00026574386019751427
1.2216520309448242,0.3,0,0.2173300200664713,-4.2408730393057604e-05,-0.000228622809528747,0.3002924822059527,-0.0002447672904574629
1.227433204650879,0.3,0,0.2173300200664713,-4.2408730393057604e-05,-0.000228622809528747,0.3002924822059527,-0.0002447672904574629
1.2339026927947998,0.3,0,0.2173300200664713,-4.2408730393057604e-05,-0.000228622809528747,0.3002924822059527,-0.0002447672904574629
1.2385947704315186,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.2488789558410645,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.2556276321411133,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.2624270915985107,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.2694997787475586,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.2772047519683838,0.3,0,0.22723681075279173,-4.4756121153303545e-05,-0.0002367838592862667,0.3001434170428334,-0.000281335548866388
1.285912275314331,0.3,0,0.2374340908297742,-4.767178362114365e-05,-0.00025417058084099066,0.29952336183991796,-0.00046186052692839737
1.2941477298736572,0.3,0,0.2374340908297742,-4.767178362114365e-05,-0.00025417058084099066,0.29952336183991796,-0.00046186052692839737
1.3025562763214111,0.3,0,0.2374340908297742,-4.767178362114365e-05,-0.00025417058084099066,0.29952336183991796,-0.00046186052692839737
1.3124783039093018,0.3,0,0.2374340908297742,-4.767178362114365e-05,-0.00025417058084099066,0.29952336183991796,-0.00046186052692839737
1.3228082656860352,0.3,0,0.2374340908297742,-4.767178362114365e-05,-0.00025417058084099066,0.29952336183991796,-0.00046186052692839737
1.3361995220184326,0.3,0,0.25721158340675904,-5.2533899999666874e-05,-0.0002669351167698429,0.2996961436270416,-4.03837327283924e-05
1.346444845199585,0.3,0,0.25721158340675904,-5.2533899999666874e-05,-0.0002669351167698429,0.2996961436270416,-4.03837327283924e-05
1.3778612613677979,0.3,0,0.26740345266029797,-5.526129681105815e-05,-0.0002695240803034017,0.29978821777751813,-0.0001482477426948234
